age_years,gender_id,district_id,police_station_id,initial_gravity_offence_id,initial_crime_major_head_id,initial_crime_minor_head_id,initial_hour_of_day,initial_day_of_week,initial_month,initial_is_weekend,initial_is_night_time,initial_co_offender_count,recidivism_flag
40,1,8,3,2,5,9,20,6,5,1,0,1,0
48,1,14,12,2,5,1,12,6,2,1,0,1,0
58,1,11,17,1,2,3,2,1,11,0,1,2,0
27,2,12,14,2,2,12,4,5,3,1,1,1,0
30,2,11,17,2,5,11,14,3,6,0,0,2,1
33,2,5,16,2,3,8,19,1,12,0,0,3,0
47,2,9,10,1,5,11,22,3,11,0,1,1,0
59,2,6,18,2,3,4,23,4,3,0,1,2,0
62,2,16,4,1,4,10,15,1,8,0,0,3,0
69,2,2,5,1,5,1,6,0,2,0,0,1,0
30,3,17,6,1,5,11,12,5,5,1,0,2,1
44,3,1,19,2,1,5,11,5,7,1,0,2,0
48,3,9,10,2,1,6,13,1,5,0,0,1,0
65,3,11,17,2,2,3,11,2,8,0,0,2,0
74,3,20,9,2,4,10,8,1,11,0,0,3,0
30,1,4,11,1,1,7,10,3,3,0,0,1,1
36,1,1,19,2,1,6,17,5,5,1,0,1,0
39,1,17,6,1,3,8,18,4,8,0,0,1,0
50,1,3,8,1,5,9,14,2,10,0,0,1,0
51,1,1,19,1,2,12,17,5,7,1,0,1,0
55,1,15,1,1,1,6,9,6,7,1,0,1,0
63,1,12,14,1,1,7,12,1,3,0,0,1,1
67,1,7,20,2,5,9,23,5,1,1,1,1,0
70,1,17,6,2,1,6,1,2,11,0,1,2,0
71,1,13,2,1,3,8,9,3,10,0,0,1,0
73,1,20,9,2,1,5,0,2,3,0,1,2,0
20,2,1,19,1,1,6,4,2,6,0,1,1,0
30,2,5,16,2,4,10,17,2,5,0,0,2,1
33,2,7,20,1,4,10,10,4,8,0,0,3,1
38,2,18,13,2,5,11,23,3,9,0,1,1,0
52,2,9,10,1,1,7,6,5,3,1,0,1,0
62,2,20,9,2,2,3,7,3,2,0,0,1,0
69,2,9,10,2,1,7,15,6,3,1,0,1,0
30,3,2,5,2,5,11,11,3,10,0,0,2,1
41,3,20,9,1,5,1,9,5,8,1,0,2,0
44,3,14,12,1,1,6,23,0,7,0,1,3,0
52,3,19,7,2,3,4,7,1,7,0,0,2,0
55,3,20,9,1,4,10,5,6,12,1,1,2,0
71,3,3,8,1,2,2,3,3,10,0,1,2,0
73,3,5,16,2,1,5,16,5,8,1,0,1,0
18,1,8,3,1,1,7,17,6,9,1,0,1,0
19,1,7,20,2,5,11,13,4,12,0,0,1,1
23,1,17,6,1,5,9,16,5,5,1,0,2,0
30,1,6,18,1,5,11,8,2,12,0,0,1,1
39,1,9,10,1,3,4,10,2,10,0,0,3,0
50,1,10,15,1,5,9,14,0,1,0,0,3,0
24,2,1,19,1,2,12,22,1,6,0,1,1,0
30,2,20,9,2,1,7,7,0,10,0,0,3,1
36,2,16,4,2,1,6,15,3,9,0,0,1,0
66,2,9,10,1,2,12,9,6,10,1,0,1,0
25,3,12,14,1,4,10,8,3,7,0,0,3,0
30,3,18,13,1,2,2,7,6,3,1,0,2,1
35,3,11,17,2,2,3,1,3,2,0,1,2,0
37,3,13,2,1,1,6,21,2,5,0,0,1,0
41,3,11,17,2,5,1,5,0,11,0,1,2,0
47,3,17,6,1,5,1,9,0,1,0,0,1,0
62,3,7,20,1,1,7,3,5,1,1,1,1,0
68,3,13,2,2,5,11,11,2,12,0,0,1,0
74,3,8,3,2,1,6,19,6,10,1,0,1,0
27,1,17,6,2,2,2,22,0,6,0,1,1,0
30,1,8,3,2,4,10,4,1,12,0,1,2,1
44,1,19,7,2,5,9,3,2,10,0,1,3,0
46,1,11,17,2,1,6,22,1,10,0,1,2,0
51,1,19,7,1,2,12,13,4,7,0,0,1,0
61,1,19,7,2,2,2,6,2,6,0,0,2,0
71,1,18,13,2,2,12,0,3,5,0,1,2,0
30,2,15,1,1,4,10,1,2,1,0,1,3,1
19,3,13,2,1,1,7,19,5,10,1,0,3,0
21,3,16,4,2,1,6,3,5,3,1,1,1,0
30,3,14,12,2,1,5,17,0,3,0,0,2,1
44,3,13,2,2,4,10,8,2,4,0,0,2,0
47,3,14,12,1,1,6,2,3,4,0,1,2,0
53,3,2,5,2,2,12,19,4,3,0,0,1,0
61,3,14,12,2,5,11,19,6,4,1,0,1,0
21,1,16,4,2,2,3,7,4,9,0,0,1,0
30,1,1,19,2,1,7,15,5,1,1,0,2,1
70,1,6,18,2,3,4,19,5,7,1,0,1,0
75,1,16,4,1,5,9,17,1,7,0,0,3,0
18,2,18,13,1,3,8,8,5,7,1,0,3,0
19,2,20,9,1,1,7,9,6,11,1,0,1,0
21,2,3,8,2,3,4,8,0,10,0,0,3,0
28,2,20,9,1,3,4,23,0,12,0,1,2,0
30,2,17,6,1,1,7,1,5,3,1,1,2,1
35,2,8,3,2,1,6,2,3,3,0,1,3,0
43,2,7,20,2,1,7,20,4,5,0,0,2,0
45,2,13,2,1,1,6,13,1,2,0,0,1,0
48,2,20,9,2,5,1,18,6,3,1,0,2,0
49,2,5,16,2,3,4,13,1,1,0,0,2,0
50,2,18,13,2,3,8,5,5,1,1,1,1,0
56,2,18,13,1,5,11,15,4,3,0,0,2,0
63,2,13,2,1,1,5,20,6,10,1,0,1,0
73,2,15,1,1,2,12,1,0,4,0,1,1,0
30,3,17,6,1,2,2,10,3,12,0,0,1,1
35,3,7,20,2,4,10,4,6,10,1,1,2,0
36,3,5,16,1,1,7,0,2,1,0,1,1,0
49,3,4,11,2,1,7,23,4,6,0,1,2,0
55,3,14,12,2,2,12,16,3,3,0,0,2,0
69,3,3,8,1,1,5,14,5,7,1,0,1,0
30,1,17,6,2,4,10,10,0,5,0,0,2,1
33,1,5,16,2,5,9,20,5,4,1,0,3,0
53,1,5,16,2,2,3,22,5,8,1,1,1,0
60,1,8,3,1,1,5,12,2,1,0,0,1,0
72,1,7,20,2,3,4,15,4,1,0,0,2,0
30,2,13,2,1,5,1,7,4,12,0,0,3,1
31,2,18,13,1,2,12,6,0,9,0,0,3,0
38,2,10,15,2,1,7,13,5,1,1,0,3,0
56,2,19,7,2,1,5,20,5,2,1,0,2,0
70,2,3,8,2,2,2,14,2,11,0,0,3,0
30,3,13,2,2,1,7,14,2,2,0,0,2,1
39,3,13,2,2,5,9,13,6,2,1,0,1,0
44,3,9,10,1,3,8,17,1,2,0,0,1,0
58,3,1,19,2,1,5,21,2,9,0,0,2,0
60,3,5,16,2,5,1,17,5,8,1,0,1,0
69,3,5,16,2,3,4,19,2,4,0,0,2,0
72,3,16,4,1,3,4,12,5,10,1,0,3,0
30,1,9,10,2,5,9,6,5,4,1,0,3,1
33,1,13,2,2,3,4,20,3,7,0,0,3,0
37,1,19,7,1,4,10,17,2,5,0,0,1,0
54,1,20,9,2,1,5,1,4,2,0,1,3,0
67,1,3,8,1,5,9,7,3,10,0,0,3,0
70,1,5,16,2,1,6,8,2,1,0,0,3,0
72,1,10,15,2,2,2,12,1,7,0,0,1,0
30,2,3,8,2,3,4,23,3,12,0,1,2,1
32,2,5,16,1,3,8,9,6,7,1,0,3,0
65,2,11,17,1,2,3,5,5,4,1,1,1,0
26,3,2,5,2,5,1,2,3,1,0,1,2,0
28,3,11,17,2,5,9,5,4,1,0,1,3,0
30,3,2,5,2,1,5,8,1,6,0,0,3,1
35,3,6,18,1,5,11,19,2,1,0,0,1,0
50,3,1,19,2,1,7,0,3,7,0,1,3,0
67,3,8,3,1,5,1,4,2,7,0,1,1,0
19,1,8,3,1,1,6,13,1,8,0,0,3,0
30,1,20,9,1,3,8,6,6,5,1,0,2,1
35,1,6,18,2,5,1,14,4,3,0,0,1,0
36,1,11,17,2,2,3,22,1,10,0,1,2,0
42,1,11,17,2,1,7,11,3,6,0,0,2,0
53,1,18,13,2,5,9,5,6,12,1,1,2,0
59,1,7,20,2,3,4,22,4,11,0,1,2,0
60,1,2,5,2,1,7,18,1,2,0,0,1,0
61,1,17,6,2,1,5,13,0,4,0,0,1,0
72,1,18,13,1,1,5,18,6,11,1,0,1,0
74,1,3,8,1,2,3,3,0,5,0,1,1,0
20,2,11,17,2,5,1,5,4,7,0,1,2,0
26,2,9,10,1,1,6,12,4,3,0,0,3,0
29,2,6,18,1,2,12,1,2,4,0,1,1,0
30,2,16,4,2,2,2,6,0,9,0,0,1,1
56,2,16,4,2,4,10,3,1,9,0,1,3,0
63,2,6,18,2,1,6,3,1,1,0,1,1,0
71,2,11,17,2,5,11,0,1,10,0,1,1,0
30,3,18,13,2,1,6,10,2,9,0,0,1,1
41,3,18,13,2,1,5,7,0,1,0,0,1,0
45,3,20,9,1,3,8,4,4,5,0,1,3,0
58,3,9,10,2,2,12,4,3,9,0,1,3,0
64,3,3,8,1,2,2,21,1,6,0,0,2,0
70,3,19,7,2,5,9,2,6,9,1,1,1,0
23,1,12,14,2,4,10,1,6,8,1,1,2,0
29,1,5,16,1,2,3,23,2,10,0,1,2,0
30,1,13,2,1,3,4,17,1,6,0,0,2,1
43,1,2,5,2,1,7,22,4,12,0,1,1,0
45,1,6,18,2,4,10,13,4,6,0,0,1,0
46,1,18,13,2,1,5,10,6,5,1,0,1,0
54,1,19,7,2,4,10,13,5,8,1,0,3,0
67,1,18,13,2,2,12,12,0,5,0,0,1,0
28,2,18,13,1,2,3,9,6,10,1,0,1,0
30,2,19,7,2,5,11,16,0,7,0,0,1,1
37,2,20,9,2,5,11,2,6,4,1,1,1,0
43,2,7,20,2,3,8,19,2,5,0,0,1,0
46,2,4,11,2,1,7,12,1,10,0,0,1,0
56,2,11,17,1,1,5,3,6,4,1,1,2,0
65,2,3,8,1,2,12,21,0,6,0,0,2,0
68,2,12,14,1,5,11,14,5,9,1,0,1,0
26,3,19,7,2,1,6,23,3,12,0,1,3,0
30,3,14,12,2,2,3,14,4,8,0,0,1,1
54,3,19,7,1,5,1,19,5,5,1,0,3,0
68,3,9,10,1,4,10,5,1,8,0,1,1,0
70,3,9,10,1,1,7,0,4,10,0,1,1,0
20,1,5,16,2,1,6,21,6,10,1,0,2,0
30,1,15,1,2,1,6,3,4,6,0,1,2,1
38,1,15,1,2,4,10,20,6,6,1,0,1,0
43,1,5,16,1,2,2,22,4,7,0,1,1,0
70,1,8,3,1,5,1,15,2,11,0,0,2,0
30,2,12,14,1,2,12,3,0,1,0,1,3,1
47,2,19,7,2,2,2,21,3,12,0,0,2,0
56,2,14,12,1,2,2,7,5,7,1,0,1,0
68,2,17,6,2,2,2,7,5,5,1,0,2,1
69,2,19,7,2,2,2,2,3,11,0,1,1,0
30,3,5,16,2,1,6,5,1,7,0,1,3,1
46,3,6,18,1,3,4,7,3,7,0,0,2,0
67,3,8,3,1,2,12,9,2,4,0,0,3,0
19,1,19,7,1,2,3,14,6,5,1,0,1,0
22,1,18,13,1,4,10,10,6,9,1,0,3,0
30,1,17,6,2,4,10,5,1,5,0,1,2,1
31,1,13,2,1,1,6,3,6,1,1,1,1,0
55,1,11,17,2,5,11,1,2,1,0,1,2,0
67,1,1,19,2,4,10,1,4,6,0,1,2,0
74,1,7,20,1,1,7,14,6,7,1,0,3,0
19,2,5,16,1,5,11,19,3,7,0,0,1,0
21,2,7,20,1,3,4,9,0,11,0,0,1,0
23,2,10,15,1,3,8,23,0,4,0,1,2,0
30,2,6,18,2,5,11,17,0,7,0,0,1,1
35,2,4,11,1,2,3,1,5,7,1,1,1,0
36,2,13,2,1,5,11,6,4,12,0,0,3,0
41,2,11,17,1,2,2,9,4,5,0,0,1,0
53,2,18,13,2,5,9,0,4,5,0,1,1,0
54,2,9,10,1,5,11,9,6,9,1,0,1,0
57,2,1,19,1,2,2,1,0,4,0,1,3,0
73,2,2,5,1,5,1,1,2,10,0,1,3,0
30,3,1,19,2,1,7,23,1,4,0,1,3,1
33,3,6,18,1,2,3,17,0,1,0,0,1,0
67,3,10,15,1,1,5,17,0,5,0,0,3,0
74,3,8,3,2,2,3,17,0,10,0,0,3,0
19,1,4,11,1,1,6,3,1,11,0,1,1,0
30,1,11,17,2,1,6,21,6,3,1,0,2,1
35,1,16,4,2,5,9,23,3,5,0,1,2,0
39,1,19,7,2,1,7,6,3,10,0,0,1,0
52,1,14,12,2,2,3,13,0,1,0,0,1,1
61,1,11,17,2,1,5,11,4,9,0,0,2,0
63,1,3,8,1,3,4,23,4,10,0,1,2,0
67,1,11,17,2,1,6,7,1,5,0,0,3,0
30,2,2,5,1,5,11,1,3,6,0,1,3,1
48,2,14,12,2,5,11,8,3,5,0,0,2,0
49,2,16,4,2,5,11,9,3,11,0,0,1,0
53,2,16,4,1,3,4,19,5,4,1,0,1,0
55,2,7,20,1,5,11,6,4,4,0,0,1,0
71,2,18,13,2,2,3,12,4,3,0,0,1,0
21,3,9,10,1,1,6,6,3,10,0,0,1,0
30,3,5,16,2,3,4,12,0,9,0,0,3,1
44,3,10,15,1,2,2,18,3,1,0,0,3,0
49,3,20,9,2,5,9,22,6,3,1,1,2,1
51,3,3,8,1,5,9,10,3,11,0,0,1,0
65,3,10,15,1,4,10,5,4,6,0,1,2,0
30,1,12,14,1,3,8,13,2,4,0,0,1,1
34,1,13,2,2,2,12,3,4,10,0,1,2,0
57,1,7,20,1,4,10,13,6,9,1,0,2,0
27,2,8,3,2,3,8,9,4,3,0,0,2,0
30,2,12,14,2,2,12,16,4,2,0,0,3,1
39,2,15,1,2,2,12,15,1,12,0,0,1,0
65,2,2,5,2,3,8,8,0,6,0,0,1,0
69,2,15,1,2,1,7,0,4,3,0,1,3,0
70,2,15,1,2,5,9,13,5,5,1,0,2,0
30,3,9,10,2,1,6,12,3,11,0,0,1,1
39,3,19,7,2,3,8,14,6,3,1,0,2,0
42,3,14,12,1,3,4,13,3,7,0,0,2,0
46,3,20,9,1,3,4,4,0,1,0,1,1,0
47,3,17,6,2,1,5,1,5,5,1,1,1,0
55,3,7,20,1,1,7,14,2,8,0,0,1,0
57,3,20,9,1,5,9,4,3,7,0,1,1,0
18,1,16,4,2,4,10,6,0,9,0,0,2,0
30,1,6,18,1,5,11,14,3,1,0,0,3,1
32,1,2,5,1,5,11,12,2,1,0,0,1,0
37,1,19,7,2,2,3,10,3,2,0,0,2,0
44,1,2,5,2,3,4,16,1,7,0,0,3,0
51,1,10,15,2,2,12,3,4,2,0,1,2,0
69,1,11,17,2,2,3,18,0,3,0,0,3,0
22,2,17,6,1,1,7,5,6,5,1,1,2,0
30,2,20,9,1,1,5,17,3,2,0,0,2,1
37,2,3,8,2,3,8,12,2,3,0,0,2,1
40,2,8,3,2,1,7,20,2,3,0,0,1,0
43,2,5,16,2,2,3,3,3,2,0,1,3,0
49,2,15,1,1,2,3,6,2,12,0,0,2,0
30,3,8,3,1,3,8,3,2,5,0,1,1,1
31,3,8,3,2,1,7,9,0,5,0,0,2,0
34,3,17,6,1,3,4,3,4,9,0,1,1,0
60,3,8,3,2,4,10,22,1,1,0,1,3,0
22,1,4,11,2,5,9,3,3,2,0,1,1,0
28,1,6,18,2,1,5,14,6,9,1,0,2,0
30,1,3,8,2,3,4,22,2,9,0,1,1,1
37,1,15,1,2,4,10,14,5,10,1,0,3,1
46,1,10,15,1,5,1,19,1,7,0,0,1,0
61,1,13,2,1,5,11,21,3,7,0,0,2,0
28,2,10,15,1,5,1,9,2,10,0,0,2,0
30,2,10,15,2,1,5,19,4,1,0,0,3,1
31,2,2,5,1,1,5,2,5,2,1,1,1,0
39,2,16,4,1,1,7,13,4,9,0,0,3,0
41,2,3,8,1,2,12,5,5,4,1,1,3,0
67,2,15,1,2,2,2,6,5,10,1,0,1,0
74,2,6,18,1,1,6,15,0,11,0,0,2,0
18,3,18,13,1,5,1,9,3,8,0,0,2,0
30,3,19,7,1,3,4,3,5,1,1,1,2,1
31,3,19,7,2,2,12,7,5,7,1,0,2,0
41,3,2,5,1,5,1,12,1,6,0,0,1,0
52,3,20,9,1,5,1,0,1,10,0,1,3,0
58,3,9,10,1,1,5,23,1,6,0,1,3,0
70,3,19,7,2,2,2,16,6,11,1,0,1,1
75,3,6,18,1,5,9,22,3,2,0,1,3,0
24,1,8,3,2,4,10,5,1,9,0,1,1,0
30,1,1,19,2,1,7,13,3,4,0,0,2,1
36,1,9,10,2,1,7,8,6,6,1,0,2,0
41,1,11,17,1,1,6,12,3,4,0,0,1,0
47,1,20,9,2,5,9,13,6,6,1,0,1,0
66,1,1,19,1,1,6,21,5,12,1,0,2,0
18,2,11,17,2,3,8,21,2,5,0,0,2,0
30,2,19,7,2,1,6,23,3,12,0,1,3,1
31,2,16,4,1,3,8,2,6,6,1,1,2,0
33,2,19,7,1,3,4,12,4,7,0,0,1,0
35,2,3,8,2,1,5,11,2,9,0,0,1,0
40,2,18,13,2,1,6,4,5,8,1,1,2,0
30,3,2,5,1,2,12,13,1,5,0,0,1,1
60,3,7,20,2,5,11,21,4,5,0,0,2,0
61,3,19,7,1,1,5,14,2,3,0,0,3,0
72,3,20,9,2,1,7,12,0,4,0,0,1,0
21,1,16,4,2,2,2,10,1,3,0,0,2,0
30,1,2,5,2,3,8,15,2,9,0,0,1,1
60,1,16,4,2,5,9,17,1,8,0,0,2,0
72,1,18,13,1,5,9,21,3,10,0,0,1,1
19,2,13,2,1,5,1,7,6,9,1,0,3,0
20,2,6,18,1,1,7,11,4,3,0,0,2,0
28,2,3,8,2,5,11,16,1,9,0,0,2,0
30,2,20,9,2,2,12,6,2,10,0,0,1,1
47,2,17,6,2,1,6,1,5,6,1,1,1,0
54,2,18,13,1,5,11,19,4,5,0,0,2,1
56,2,15,1,1,3,8,5,0,1,0,1,1,0
62,2,8,3,2,3,8,8,3,9,0,0,3,0
65,2,15,1,2,4,10,17,1,3,0,0,1,0
74,2,4,11,2,5,11,18,4,7,0,0,1,0
20,3,20,9,1,1,6,22,6,6,1,1,2,0
22,3,1,19,1,1,5,8,4,4,0,0,2,0
24,3,16,4,2,2,12,12,3,8,0,0,1,0
30,3,17,6,1,4,10,19,1,4,0,0,3,1
31,3,18,13,2,4,10,19,0,3,0,0,1,0
46,3,4,11,1,1,5,16,1,11,0,0,1,0
53,3,20,9,2,3,8,17,3,5,0,0,1,0
59,3,19,7,1,5,9,22,6,6,1,1,1,0
20,1,8,3,1,4,10,2,2,6,0,1,2,0
30,1,6,18,1,5,9,7,5,8,1,0,1,1
32,1,4,11,1,2,12,23,6,2,1,1,1,0
43,1,16,4,1,4,10,16,3,3,0,0,3,0
47,1,18,13,2,2,3,15,6,4,1,0,1,0
49,1,12,14,1,4,10,9,3,8,0,0,2,0
53,1,15,1,2,1,7,13,6,2,1,0,1,0
54,1,10,15,2,2,12,0,1,7,0,1,2,0
27,2,16,4,1,1,5,12,0,9,0,0,1,0
29,2,1,19,2,2,12,20,5,7,1,0,2,1
30,2,18,13,1,1,7,13,4,11,0,0,3,1
34,2,7,20,2,5,11,16,3,3,0,0,3,0
36,2,14,12,1,1,6,20,3,9,0,0,2,0
47,2,18,13,2,3,8,17,6,4,1,0,3,0
50,2,7,20,2,1,7,10,4,10,0,0,2,0
52,2,18,13,1,1,7,13,0,7,0,0,1,0
72,2,13,2,1,3,8,7,6,12,1,0,2,0
25,3,17,6,2,2,2,7,5,5,1,0,2,0
28,3,19,7,2,1,5,20,4,9,0,0,1,0
29,3,1,19,2,5,11,7,4,4,0,0,3,0
30,3,6,18,1,1,5,13,5,4,1,0,1,1
73,3,4,11,1,2,2,4,4,5,0,1,2,0
30,1,1,19,1,1,5,23,1,3,0,1,1,1
37,1,2,5,2,2,12,3,3,9,0,1,1,0
57,1,14,12,2,3,8,10,5,4,1,0,1,0
63,1,7,20,1,2,3,0,2,4,0,1,2,0
64,1,4,11,1,1,6,1,2,1,0,1,2,0
72,1,12,14,2,5,9,3,3,8,0,1,2,0
75,1,19,7,1,1,5,19,0,10,0,0,2,0
30,2,5,16,1,5,11,0,5,6,1,1,1,1
33,2,2,5,1,3,8,2,5,3,1,1,2,0
67,2,15,1,2,1,6,3,0,11,0,1,1,0
73,2,12,14,1,2,12,2,6,9,1,1,1,0
74,2,9,10,1,3,8,1,0,2,0,1,1,0
20,3,3,8,2,3,8,17,0,6,0,0,2,0
30,3,3,8,2,2,3,1,6,1,1,1,3,1
32,3,18,13,2,5,11,17,3,2,0,0,1,0
40,3,6,18,2,2,2,4,1,7,0,1,2,0
53,3,5,16,2,2,2,10,3,3,0,0,1,0
67,3,17,6,2,5,9,17,0,6,0,0,2,0
22,1,14,12,1,3,4,14,1,10,0,0,1,1
30,1,5,16,2,3,8,11,3,3,0,0,2,1
37,1,14,12,2,2,12,0,6,7,1,1,2,0
53,1,4,11,1,1,6,21,0,7,0,0,1,0
62,1,13,2,1,2,2,17,3,12,0,0,1,0
19,2,20,9,1,3,4,3,3,6,0,1,2,0
26,2,13,2,2,4,10,17,4,1,0,0,1,0
27,2,17,6,2,1,7,19,1,8,0,0,3,0
28,2,12,14,2,3,4,6,2,3,0,0,2,0
30,2,5,16,1,5,1,10,0,10,0,0,3,1
31,2,10,15,1,2,2,22,4,5,0,1,1,0
39,2,15,1,1,1,5,9,1,3,0,0,3,0
44,2,15,1,2,2,2,2,4,2,0,1,1,0
46,2,20,9,2,1,5,5,3,6,0,1,1,0
68,2,17,6,1,1,7,3,6,6,1,1,1,0
27,3,20,9,1,3,4,4,6,5,1,1,2,0
29,3,18,13,1,3,4,22,6,7,1,1,1,0
30,3,17,6,1,5,9,15,1,3,0,0,1,1
37,3,17,6,2,1,5,1,4,5,0,1,2,0
40,3,17,6,1,3,8,13,4,3,0,0,2,1
42,3,15,1,1,3,8,22,3,8,0,1,2,0
43,3,20,9,2,4,10,11,2,7,0,0,1,0
45,3,9,10,1,5,9,23,3,7,0,1,3,0
58,3,11,17,1,3,8,3,0,5,0,1,1,0
22,1,17,6,1,3,8,13,0,2,0,0,1,0
26,1,18,13,1,2,2,2,4,6,0,1,1,1
28,1,8,3,1,2,12,23,0,4,0,1,3,0
30,1,2,5,1,1,6,15,3,2,0,0,1,1
41,1,19,7,2,2,12,13,3,12,0,0,2,0
50,1,17,6,1,1,7,9,6,4,1,0,3,0
74,1,3,8,2,5,9,8,0,1,0,0,3,0
23,2,1,19,2,2,3,5,3,6,0,1,3,0
26,2,1,19,2,5,1,15,5,1,1,0,2,0
29,2,5,16,1,3,8,22,2,6,0,1,1,0
30,2,19,7,1,1,6,10,2,3,0,0,1,1
34,2,3,8,1,5,1,21,5,5,1,0,1,0
49,2,19,7,1,3,4,2,1,5,0,1,3,0
68,2,1,19,2,4,10,11,5,9,1,0,3,1
70,2,10,15,2,1,6,5,5,5,1,1,2,0
30,3,11,17,2,4,10,14,4,4,0,0,1,1
38,3,4,11,1,5,11,13,5,3,1,0,1,0
41,3,20,9,2,1,6,8,3,6,0,0,1,0
66,3,20,9,2,1,7,19,6,5,1,0,1,0
74,3,6,18,1,1,5,0,4,5,0,1,1,0
75,3,3,8,1,5,9,13,5,1,1,0,1,0
25,1,8,3,1,1,7,20,3,1,0,0,1,0
30,1,16,4,1,3,4,20,1,2,0,0,3,1
33,1,7,20,2,2,12,21,2,10,0,0,2,0
40,1,13,2,2,5,11,3,2,11,0,1,1,0
47,1,5,16,1,4,10,20,3,10,0,0,1,0
48,1,5,16,1,3,8,10,3,2,0,0,1,0
52,1,4,11,1,1,5,9,4,4,0,0,1,0
56,1,10,15,1,5,11,13,2,3,0,0,2,0
30,2,11,17,2,2,2,15,6,6,1,0,3,1
31,2,12,14,2,3,4,22,3,10,0,1,2,0
50,2,18,13,2,3,4,22,2,3,0,1,2,0
53,2,6,18,2,5,11,3,3,9,0,1,1,0
20,3,11,17,2,1,5,10,0,10,0,0,1,0
30,3,6,18,2,1,7,20,5,3,1,0,3,0
31,3,19,7,2,5,9,8,5,6,1,0,1,0
61,3,3,8,1,5,1,20,2,3,0,0,1,0
66,3,4,11,2,1,7,19,5,3,1,0,2,0
67,3,15,1,2,5,1,2,5,4,1,1,3,0
70,3,14,12,1,4,10,16,2,7,0,0,2,0
74,3,7,20,2,2,12,21,2,10,0,0,2,0
26,1,12,14,2,2,3,8,4,4,0,0,2,0
30,1,12,14,2,2,12,4,6,2,1,1,2,1
38,1,4,11,2,1,7,22,3,8,0,1,1,0
48,1,17,6,1,5,9,4,2,12,0,1,3,0
53,1,4,11,1,1,7,20,1,5,0,0,2,0
73,1,19,7,2,3,4,16,3,2,0,0,3,0
24,2,15,1,1,1,7,0,0,1,0,1,1,0
27,2,15,1,1,5,11,17,3,1,0,0,1,0
30,2,5,16,1,1,6,21,3,3,0,0,2,1
50,2,8,3,2,5,9,21,5,12,1,0,2,0
54,2,11,17,2,5,11,17,3,7,0,0,1,0
66,2,17,6,1,3,8,11,0,8,0,0,1,0
74,2,5,16,2,4,10,3,1,10,0,1,3,0
24,3,3,8,1,1,6,17,2,3,0,0,3,0
30,3,8,3,1,4,10,20,6,4,1,0,1,1
32,3,2,5,2,1,7,17,1,7,0,0,3,1
39,3,15,1,2,5,1,22,0,2,0,1,3,0
19,1,13,2,1,2,3,12,2,3,0,0,2,0
20,1,10,15,1,3,8,12,4,2,0,0,2,0
22,1,8,3,2,5,9,22,1,10,0,1,2,0
30,1,18,13,2,5,9,0,2,2,0,1,2,1
39,1,14,12,2,1,5,21,5,8,1,0,2,0
43,1,14,12,1,5,11,23,6,1,1,1,1,0
55,1,18,13,1,3,4,22,6,1,1,1,1,0
75,1,6,18,2,1,5,10,5,3,1,0,1,0
29,2,10,15,1,3,8,10,4,5,0,0,1,0
30,2,8,3,1,3,4,22,0,1,0,1,1,1
40,2,14,12,1,3,8,18,5,1,1,0,1,0
64,2,1,19,1,3,4,3,3,10,0,1,2,0
65,2,9,10,2,4,10,13,6,9,1,0,2,0
71,2,1,19,2,1,7,23,1,4,0,1,3,0
19,3,14,12,1,2,12,15,4,10,0,0,1,0
20,3,1,19,2,1,6,8,6,8,1,0,1,0
30,3,9,10,2,1,7,10,2,6,0,0,2,1
33,3,20,9,2,1,6,16,6,4,1,0,2,0
51,3,17,6,1,5,9,1,0,3,0,1,3,0
62,3,13,2,1,2,2,23,1,8,0,1,2,0
72,3,8,3,1,1,7,22,2,11,0,1,2,0
23,1,17,6,1,3,4,16,0,10,0,0,2,0
28,1,2,5,2,1,6,18,4,9,0,0,2,0
30,1,15,1,1,3,8,0,6,1,1,1,1,1
31,1,8,3,2,3,4,11,6,1,1,0,1,0
43,1,15,1,2,4,10,11,6,1,1,0,3,0
59,1,13,2,1,5,11,14,2,4,0,0,1,0
60,1,14,12,2,3,8,11,5,8,1,0,3,0
68,1,14,12,2,1,7,16,5,7,1,0,1,0
69,1,18,13,2,1,6,23,3,11,0,1,1,0
71,1,19,7,2,2,2,5,1,3,0,1,1,0
18,2,7,20,2,2,3,12,6,9,1,0,1,0
30,2,9,10,2,1,5,4,1,2,0,1,3,1
32,2,12,14,1,5,9,9,3,5,0,0,1,0
37,2,12,14,1,1,7,18,1,3,0,0,2,0
44,2,8,3,2,5,11,6,5,1,1,0,1,0
53,2,1,19,2,2,2,4,0,4,0,1,2,0
57,2,3,8,2,1,6,21,5,6,1,0,1,0
58,2,10,15,1,2,2,23,1,8,0,1,2,0
67,2,14,12,2,2,12,17,3,9,0,0,1,0
20,3,20,9,2,1,6,7,2,6,0,0,1,0
25,3,2,5,1,1,7,22,6,11,1,1,3,0
30,3,10,15,2,1,5,2,1,8,0,1,3,1
44,3,14,12,2,1,5,23,5,1,1,1,2,0
51,3,17,6,1,2,12,5,0,11,0,1,1,0
72,3,9,10,1,2,2,19,1,5,0,0,1,0
30,1,9,10,2,2,3,4,6,8,1,1,1,1
33,1,6,18,2,2,12,7,3,1,0,0,1,0
34,1,8,3,1,1,5,6,3,5,0,0,1,0
69,1,11,17,1,1,7,20,5,4,1,0,2,0
