CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,BriefFacts
2456,100160489202400420,202400420,2024-01-31,18,17,1,1,2,5,1,16,"On 31-01-2024, a case of Dark Web Crime was reported at Haveri Rural PS, Haveri district. Investigation taken up under IT Act."
2457,100180260202600231,202600231,2026-04-09,16,15,1,2,2,3,3,17,"On 09-04-2026, a case of Cryptocurrency Crime was reported at Kodagu Town PS, Kodagu district. Investigation taken up under IT Act."
2458,100240725202400421,202400421,2024-09-24,146,64,1,1,3,6,4,25,"On 23-09-2024, a case of Money Laundering was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under PMLA."
2459,200030872202600232,202600232,2026-03-15,94,55,2,2,2,4,1,3,"On 14-03-2026, a case of Cyber Crime was reported at Khadebazar PS, Belagavi district. Investigation taken up under IT Act."
2460,100240725202100446,202100446,2021-09-07,146,64,1,1,2,5,3,25,"On 06-09-2021, a case of Dark Web Crime was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under IT Act."
2461,200100522202600233,202600233,2026-05-28,19,18,2,2,2,3,2,10,"On 26-05-2026, a case of Cryptocurrency Crime was reported at Chitradurga Rural PS, Chitradurga district. Investigation taken up under IT Act."
2462,100280205202500473,202500473,2025-01-29,41,35,1,2,2,4,1,29,"On 27-01-2025, a case of Cyber Crime was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under IT Act."
2463,100150739202100447,202100447,2021-03-08,100,58,1,2,2,3,3,15,"On 06-03-2021, a case of Cryptocurrency Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
2464,100130485202500474,202500474,2025-09-27,171,45,1,2,2,3,2,13,"On 26-09-2025, a case of Cryptocurrency Crime was reported at Dharwad Town PS, Dharwad district. Investigation taken up under IT Act."
2465,100200781202400422,202400422,2024-05-30,149,53,1,1,2,5,1,21,"On 28-05-2024, a case of Dark Web Crime was reported at Koppal Rural PS, Koppal district. Investigation taken up under IT Act."
2466,100090582202200428,202200428,2022-03-08,184,25,1,2,2,3,3,9,"On 06-03-2022, a case of Cryptocurrency Crime was reported at Chikkamagaluru Rural PS, Chikkamagaluru district. Investigation taken up under IT Act."
2467,300070186202200429,202200429,2022-05-23,173,70,3,1,1,2,2,7,"On 23-05-2022, a case of Murder was reported at Chamarajanagar Town PS, Chamarajanagar district. Investigation taken up under IPC."
2468,100260152202300463,202300463,2023-02-16,68,38,1,1,2,5,3,27,"On 15-02-2023, a case of Dark Web Crime was reported at Tumakuru Rural PS, Tumakuru district. Investigation taken up under IT Act."
2469,300310672202100448,202100448,2021-11-05,25,23,3,1,3,6,1,32,"On 04-11-2021, a case of Money Laundering was reported at Yadgir Town PS, Yadgir district. Investigation taken up under PMLA."
2470,100030178202300464,202300464,2023-09-03,187,40,1,2,2,3,2,3,"On 02-09-2023, a case of Cryptocurrency Crime was reported at Tilakwadi PS, Belagavi district. Investigation taken up under IT Act."
2471,100170645202600234,202600234,2026-01-02,112,56,1,2,2,3,3,18,"On 01-01-2026, a case of Cryptocurrency Crime was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IT Act."
2472,100170489202500475,202500475,2025-10-22,51,22,1,1,3,6,1,18,"On 21-10-2025, a case of Money Laundering was reported at Kalaburagi Rural PS, Kalaburagi district. Investigation taken up under PMLA."
2473,100110609202500476,202500476,2025-10-09,181,71,1,1,3,6,1,11,"On 09-10-2025, a case of Money Laundering was reported at Mangaluru South PS, Dakshina Kannada district. Investigation taken up under PMLA."
2474,100260209202400423,202400423,2024-10-26,211,34,1,2,2,3,2,17,"On 26-10-2024, a case of Cryptocurrency Crime was reported at Tumakuru Town PS, Tumakuru district. Investigation taken up under IT Act."
2475,100010796202500477,202500477,2025-03-19,35,28,1,1,2,5,2,1,"On 18-03-2025, a case of Dark Web Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
2476,200200787202400424,202400424,2024-05-09,73,19,2,2,2,4,1,21,"On 08-05-2024, a case of Cyber Crime was reported at Koppal Town PS, Koppal district. Investigation taken up under IT Act."
2477,100260209202400425,202400425,2024-05-05,151,34,1,1,1,2,3,17,"On 03-05-2024, a case of Murder was reported at Tumakuru Town PS, Tumakuru district. Investigation taken up under IPC."
2478,100010796202400426,202400426,2024-05-10,43,28,1,2,2,4,3,1,"On 09-05-2024, a case of Cyber Crime was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IT Act."
2479,100280138202500478,202500478,2025-04-28,38,32,1,2,2,3,2,29,"On 27-04-2025, a case of Cryptocurrency Crime was reported at Uttara Kannada Town PS, Uttara Kannada district. Investigation taken up under IT Act."
2480,100100522202500479,202500479,2025-06-20,109,18,1,1,1,2,1,17,"On 18-06-2025, a case of Murder was reported at Chitradurga Rural PS, Chitradurga district. Investigation taken up under IPC."
2481,200150739202300465,202300465,2023-04-10,198,58,2,2,2,3,1,15,"On 10-04-2023, a case of Cryptocurrency Crime was reported at Hassan Rural PS, Hassan district. Investigation taken up under IT Act."
2482,100270523202600235,202600235,2026-03-28,166,10,1,2,2,3,3,28,"On 28-03-2026, a case of Cryptocurrency Crime was reported at Udupi Rural PS, Udupi district. Investigation taken up under IT Act."
2483,100020675202100449,202100449,2021-07-23,197,66,1,2,2,3,1,17,"On 22-07-2021, a case of Cryptocurrency Crime was reported at Ballari Rural PS, Ballari district. Investigation taken up under IT Act."
2484,100240725202100450,202100450,2021-07-12,146,64,1,2,2,4,4,25,"On 11-07-2021, a case of Cyber Crime was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under IT Act."
2485,100310672202500480,202500480,2025-05-05,101,23,1,1,2,5,1,32,"On 04-05-2025, a case of Dark Web Crime was reported at Yadgir Town PS, Yadgir district. Investigation taken up under IT Act."
2486,100230673202100451,202100451,2021-08-17,124,16,1,2,2,4,3,24,"On 15-08-2021, a case of Cyber Crime was reported at Raichur Rural PS, Raichur district. Investigation taken up under IT Act."
2487,100020675202300466,202300466,2023-09-08,153,66,1,2,2,4,4,17,"On 07-09-2023, a case of Cyber Crime was reported at Ballari Rural PS, Ballari district. Investigation taken up under IT Act."
2488,100120469202600236,202600236,2026-06-10,85,37,1,2,2,3,3,17,"On 09-06-2026, a case of Cryptocurrency Crime was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IT Act."
2489,100090807202500481,202500481,2025-12-23,90,54,1,2,2,3,3,9,"On 21-12-2025, a case of Cryptocurrency Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
2490,100090807202600237,202600237,2026-04-20,89,54,1,1,2,5,3,9,"On 19-04-2026, a case of Dark Web Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
2491,100120469202400427,202400427,2024-10-08,46,37,1,1,2,5,4,12,"On 07-10-2024, a case of Dark Web Crime was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IT Act."
2492,200180644202500482,202500482,2025-08-28,131,46,2,1,3,6,4,19,"On 27-08-2025, a case of Money Laundering was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under PMLA."
2493,100270812202400428,202400428,2024-10-17,165,3,1,2,2,4,1,17,"On 16-10-2024, a case of Cyber Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
2494,300150229202200430,202200430,2022-05-02,158,44,3,2,2,4,4,15,"On 02-05-2022, a case of Cyber Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
2495,100020891202500483,202500483,2025-02-19,4,4,1,2,2,4,3,2,"On 17-02-2025, a case of Cyber Crime was reported at Ballari Town PS, Ballari district. Investigation taken up under IT Act."
2496,100180644202500484,202500484,2025-03-20,131,46,1,2,2,4,3,19,"On 18-03-2025, a case of Cyber Crime was reported at Kodagu Rural PS, Kodagu district. Investigation taken up under IT Act."
2497,100250861202500485,202500485,2025-02-27,179,69,1,2,2,4,2,17,"On 26-02-2025, a case of Cyber Crime was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IT Act."
2498,100080382202400429,202400429,2024-10-09,63,13,1,1,3,6,3,17,"On 08-10-2024, a case of Money Laundering was reported at Chikkaballapur Rural PS, Chikkaballapur district. Investigation taken up under PMLA."
2499,200130485202200431,202200431,2022-11-19,145,45,2,1,3,6,3,17,"On 19-11-2022, a case of Money Laundering was reported at Dharwad Town PS, Dharwad district. Investigation taken up under PMLA."
2500,200010796202500486,202500486,2025-09-26,43,28,2,2,5,8,3,1,"On 25-09-2025, a case of Theft was reported at Bagalkot Rural PS, Bagalkot district. Investigation taken up under IPC."
2501,100150229202400430,202400430,2024-11-10,61,44,1,2,2,4,3,15,"On 08-11-2024, a case of Cyber Crime was reported at Hassan Town PS, Hassan district. Investigation taken up under IT Act."
2502,300210438202100452,202100452,2021-07-10,97,1,3,1,4,7,3,22,"On 09-07-2021, a case of Drug Offence was reported at Mandya Town PS, Mandya district. Investigation taken up under NDPS."
2503,100190539202200432,202200432,2022-12-02,54,5,1,2,2,4,4,20,"On 30-11-2022, a case of Cyber Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
2504,100230413202500487,202500487,2025-07-04,26,24,1,2,2,3,4,24,"On 03-07-2025, a case of Cryptocurrency Crime was reported at Raichur Town PS, Raichur district. Investigation taken up under IT Act."
2505,100090807202300467,202300467,2023-04-01,90,54,1,1,3,6,3,17,"On 31-03-2023, a case of Money Laundering was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under PMLA."
2506,100100777202200433,202200433,2022-10-18,14,9,1,1,1,2,3,10,"On 17-10-2022, a case of Murder was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IPC."
2507,100310672202200434,202200434,2022-12-02,25,23,1,2,2,4,3,17,"On 01-12-2022, a case of Cyber Crime was reported at Yadgir Town PS, Yadgir district. Investigation taken up under IT Act."
2508,100290606202100453,202100453,2021-12-01,47,27,1,1,3,6,3,30,"On 30-11-2021, a case of Money Laundering was reported at Vijayanagara Rural PS, Vijayanagara district. Investigation taken up under PMLA."
2509,100170645202500488,202500488,2025-10-21,95,56,1,2,2,4,1,18,"On 21-10-2025, a case of Cyber Crime was reported at Kalaburagi Town PS, Kalaburagi district. Investigation taken up under IT Act."
2510,300150229202100454,202100454,2021-02-08,117,44,3,1,3,6,1,15,"On 08-02-2021, a case of Money Laundering was reported at Hassan Town PS, Hassan district. Investigation taken up under PMLA."
2511,100110609202400431,202400431,2024-12-21,207,71,1,2,2,4,3,11,"On 20-12-2024, a case of Cyber Crime was reported at Mangaluru South PS, Dakshina Kannada district. Investigation taken up under IT Act."
2512,100190452202400432,202400432,2024-04-21,278,62,1,1,1,2,3,20,"On 20-04-2024, a case of Murder was reported at Kolar Rural PS, Kolar district. Investigation taken up under IPC."
2513,100260209202600238,202600238,2026-06-25,269,34,1,2,2,4,1,27,"On 25-06-2026, a case of Cyber Crime was reported at Tumakuru Town PS, Tumakuru district. Investigation taken up under IT Act."
2514,100220389202500489,202500489,2025-04-20,251,57,1,2,2,4,3,23,"On 19-04-2025, a case of Cyber Crime was reported at Krishnaraja PS, Mysuru district. Investigation taken up under IT Act."
2515,200030257202400433,202400433,2024-05-22,154,61,2,2,2,4,4,3,"On 20-05-2024, a case of Cyber Crime was reported at Camp PS, Belagavi district. Investigation taken up under IT Act."
2516,300090807202300468,202300468,2023-02-16,143,54,3,1,3,6,3,9,"On 15-02-2023, a case of Money Laundering was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under PMLA."
2517,100090807202400434,202400434,2024-12-12,143,54,1,2,2,3,4,9,"On 11-12-2024, a case of Cryptocurrency Crime was reported at Chikkamagaluru Town PS, Chikkamagaluru district. Investigation taken up under IT Act."
2518,100170489202600239,202600239,2026-02-22,86,22,1,2,2,3,1,18,"On 20-02-2026, a case of Cryptocurrency Crime was reported at Kalaburagi Rural PS, Kalaburagi district. Investigation taken up under IT Act."
2519,100160422202100455,202100455,2021-11-14,156,67,1,2,2,4,1,17,"On 14-11-2021, a case of Cyber Crime was reported at Haveri Town PS, Haveri district. Investigation taken up under IT Act."
2520,200110609202300469,202300469,2023-08-03,257,71,2,2,2,4,1,11,"On 01-08-2023, a case of Cyber Crime was reported at Mangaluru South PS, Dakshina Kannada district. Investigation taken up under IT Act."
2521,100210163202600240,202600240,2026-04-29,93,31,1,1,3,6,2,22,"On 28-04-2026, a case of Money Laundering was reported at Mandya Rural PS, Mandya district. Investigation taken up under PMLA."
2522,100080234202200435,202200435,2022-07-11,191,8,1,2,2,4,1,8,"On 10-07-2022, a case of Cyber Crime was reported at Chikkaballapur Town PS, Chikkaballapur district. Investigation taken up under IT Act."
2523,100270812202100456,202100456,2021-02-18,53,3,1,1,2,5,4,28,"On 18-02-2021, a case of Dark Web Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
2524,100190539202100457,202100457,2021-11-08,54,5,1,2,2,3,1,20,"On 07-11-2021, a case of Cryptocurrency Crime was reported at Kolar Town PS, Kolar district. Investigation taken up under IT Act."
2525,200160422202400435,202400435,2024-10-08,156,67,2,1,3,6,2,16,"On 06-10-2024, a case of Money Laundering was reported at Haveri Town PS, Haveri district. Investigation taken up under PMLA."
2526,200040173202300470,202300470,2023-04-25,2,2,2,2,5,8,3,4,"On 24-04-2023, a case of Theft was reported at Bengaluru Rural Rural PS, Bengaluru Rural district. Investigation taken up under IPC."
2527,200280205202100458,202100458,2021-10-30,41,35,2,2,2,4,3,29,"On 29-10-2021, a case of Cyber Crime was reported at Uttara Kannada Rural PS, Uttara Kannada district. Investigation taken up under IT Act."
2528,100140846202200436,202200436,2022-02-07,6,6,1,2,2,3,3,14,"On 07-02-2022, a case of Cryptocurrency Crime was reported at Gadag Rural PS, Gadag district. Investigation taken up under IT Act."
2529,100110609202500490,202500490,2025-08-01,181,71,1,2,5,8,4,11,"On 30-07-2025, a case of Theft was reported at Mangaluru South PS, Dakshina Kannada district. Investigation taken up under IPC."
2530,100250861202400436,202400436,2024-11-12,243,69,1,2,5,8,1,26,"On 12-11-2024, a case of Theft was reported at Shivamogga Town PS, Shivamogga district. Investigation taken up under IPC."
2531,100120469202300471,202300471,2023-12-21,85,37,1,2,2,4,2,12,"On 19-12-2023, a case of Cyber Crime was reported at Davanagere Rural PS, Davanagere district. Investigation taken up under IT Act."
2532,100100777202500491,202500491,2025-10-03,262,9,1,1,2,5,1,10,"On 02-10-2025, a case of Dark Web Crime was reported at Chitradurga Town PS, Chitradurga district. Investigation taken up under IT Act."
2533,100030630202200437,202200437,2022-03-16,76,51,1,2,2,4,2,3,"On 14-03-2022, a case of Cyber Crime was reported at Market PS, Belagavi district. Investigation taken up under IT Act."
2534,300270812202100459,202100459,2021-09-13,53,3,3,2,2,4,3,28,"On 11-09-2021, a case of Cyber Crime was reported at Udupi Town PS, Udupi district. Investigation taken up under IT Act."
2535,100240725202100460,202100460,2021-07-21,190,64,1,2,2,3,3,25,"On 20-07-2021, a case of Cryptocurrency Crime was reported at Ramanagara Town PS, Ramanagara district. Investigation taken up under IT Act."
2536,100260209202600241,202600241,2026-03-31,151,34,1,2,2,4,3,27,"On 29-03-2026, a case of Cyber Crime was reported at Tumakuru Town PS, Tumakuru district. Investigation taken up under IT Act."
