CaseMasterID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,OccurrenceBriefFacts
3053,2025-01-06T14:28:29,2025-01-06T19:28:29,2025-01-06T21:28:29,13.3072,75.8473,"Incident occurred near coordinates 13.3072, 75.8473 within the jurisdiction of Chikkamagaluru Town PS."
3054,2023-09-15T11:11:47,2023-09-15T15:11:47,2023-09-16T03:11:47,13.4482,77.723,"Incident occurred near coordinates 13.4482, 77.723 within the jurisdiction of Chikkaballapur Rural PS."
3055,2021-12-02T23:37:12,2021-12-03T00:37:12,2021-12-04T14:37:12,17.8802,77.5814,"Incident occurred near coordinates 17.8802, 77.5814 within the jurisdiction of Bidar Rural PS."
3056,2022-06-13T01:15:51,2022-06-13T03:15:51,2022-06-14T01:15:51,17.2931,76.8281,"Incident occurred near coordinates 17.2931, 76.8281 within the jurisdiction of Kalaburagi Town PS."
3057,2022-01-17T17:51:07,2022-01-17T18:51:07,2022-01-19T17:51:07,16.8245,77.0813,"Incident occurred near coordinates 16.8245, 77.0813 within the jurisdiction of Yadgir Rural PS."
3058,2021-11-18T15:46:12,2021-11-18T17:46:12,2021-11-20T01:46:12,16.1299,77.3736,"Incident occurred near coordinates 16.1299, 77.3736 within the jurisdiction of Raichur Town PS."
3059,2025-02-25T19:24:28,2025-02-25T19:24:28,2025-02-26T13:24:28,15.4942,75.0559,"Incident occurred near coordinates 15.4942, 75.0559 within the jurisdiction of Dharwad Town PS."
3060,2023-11-30T15:53:08,2023-11-30T16:53:08,2023-12-02T07:53:08,13.3054,75.8201,"Incident occurred near coordinates 13.3054, 75.8201 within the jurisdiction of Chikkamagaluru Town PS."
3061,2023-09-27T14:38:02,2023-09-27T15:38:02,2023-09-28T14:38:02,12.6538,77.2673,"Incident occurred near coordinates 12.6538, 77.2673 within the jurisdiction of Ramanagara Town PS."
3062,2025-02-09T01:50:47,2025-02-09T03:50:47,2025-02-09T21:50:47,16.8091,75.7202,"Incident occurred near coordinates 16.8091, 75.7202 within the jurisdiction of Vijayapura Town PS."
3063,2021-03-23T15:23:04,2021-03-23T17:23:04,2021-03-24T09:23:04,15.5,75.6628,"Incident occurred near coordinates 15.5, 75.6628 within the jurisdiction of Gadag Town PS."
3064,2023-12-19T17:37:18,2023-12-19T18:37:18,2023-12-21T09:37:18,12.9574,77.6467,"Incident occurred near coordinates 12.9574, 77.6467 within the jurisdiction of Whitefield PS."
3065,2025-01-12T10:54:01,2025-01-12T15:54:01,2025-01-14T01:54:01,17.3391,76.7895,"Incident occurred near coordinates 17.3391, 76.7895 within the jurisdiction of Kalaburagi Town PS."
3066,2022-05-03T05:06:41,2022-05-03T08:06:41,2022-05-04T20:06:41,11.8859,76.9068,"Incident occurred near coordinates 11.8859, 76.9068 within the jurisdiction of Chamarajanagar Town PS."
3067,2026-03-18T12:43:17,2026-03-18T17:43:17,2026-03-20T17:43:17,13.0839,78.1773,"Incident occurred near coordinates 13.0839, 78.1773 within the jurisdiction of Kolar Town PS."
3068,2022-12-25T20:01:12,2022-12-25T23:01:12,2022-12-27T07:01:12,12.4509,76.8437,"Incident occurred near coordinates 12.4509, 76.8437 within the jurisdiction of Mandya Town PS."
3069,2022-08-04T07:49:39,2022-08-04T08:49:39,2022-08-06T07:49:39,13.3358,77.5739,"Incident occurred near coordinates 13.3358, 77.5739 within the jurisdiction of Bengaluru Rural Rural PS."
3070,2024-06-14T15:19:37,2024-06-14T17:19:37,2024-06-16T05:19:37,13.0606,78.2001,"Incident occurred near coordinates 13.0606, 78.2001 within the jurisdiction of Kolar Town PS."
3071,2025-08-08T18:17:41,2025-08-08T23:17:41,2025-08-10T03:17:41,16.2837,77.3421,"Incident occurred near coordinates 16.2837, 77.3421 within the jurisdiction of Raichur Town PS."
3072,2025-03-24T03:18:49,2025-03-24T03:18:49,2025-03-24T09:18:49,14.2668,76.3218,"Incident occurred near coordinates 14.2668, 76.3218 within the jurisdiction of Chitradurga Rural PS."
3073,2023-12-22T08:01:43,2023-12-22T12:01:43,2023-12-22T18:01:43,13.3963,77.7182,"Incident occurred near coordinates 13.3963, 77.7182 within the jurisdiction of Chikkaballapur Rural PS."
3074,2025-08-11T20:14:29,2025-08-11T23:14:29,2025-08-12T03:14:29,12.3271,76.5973,"Incident occurred near coordinates 12.3271, 76.5973 within the jurisdiction of Narasimharaja PS."
3075,2025-12-10T01:00:48,2025-12-10T03:00:48,2025-12-10T12:00:48,12.6847,77.2532,"Incident occurred near coordinates 12.6847, 77.2532 within the jurisdiction of Ramanagara Rural PS."
3076,2021-10-16T11:09:33,2021-10-16T15:09:33,2021-10-17T22:09:33,13.2547,75.7801,"Incident occurred near coordinates 13.2547, 75.7801 within the jurisdiction of Chikkamagaluru Town PS."
3077,2021-09-07T11:02:41,2021-09-07T16:02:41,2021-09-09T00:02:41,13.8522,75.5941,"Incident occurred near coordinates 13.8522, 75.5941 within the jurisdiction of Shivamogga Rural PS."
3078,2023-04-18T23:39:33,2023-04-19T01:39:33,2023-04-20T19:39:33,15.3917,75.0807,"Incident occurred near coordinates 15.3917, 75.0807 within the jurisdiction of Dharwad Town PS."
3079,2024-07-17T16:58:17,2024-07-17T20:58:17,2024-07-18T16:58:17,15.7852,74.569,"Incident occurred near coordinates 15.7852, 74.569 within the jurisdiction of Market PS."
3080,2021-01-10T01:17:41,2021-01-10T03:17:41,2021-01-11T20:17:41,15.1779,76.9907,"Incident occurred near coordinates 15.1779, 76.9907 within the jurisdiction of Ballari Rural PS."
3081,2025-08-06T16:17:42,2025-08-06T19:17:42,2025-08-07T15:17:42,15.3101,76.1811,"Incident occurred near coordinates 15.3101, 76.1811 within the jurisdiction of Koppal Town PS."
3082,2025-10-21T11:04:42,2025-10-21T12:04:42,2025-10-22T07:04:42,16.1457,77.4154,"Incident occurred near coordinates 16.1457, 77.4154 within the jurisdiction of Raichur Rural PS."
3083,2021-07-03T01:49:39,2021-07-03T01:49:39,2021-07-04T19:49:39,15.5037,75.0579,"Incident occurred near coordinates 15.5037, 75.0579 within the jurisdiction of Dharwad Town PS."
3084,2023-11-09T02:28:58,2023-11-09T06:28:58,2023-11-10T13:28:58,16.2494,77.2739,"Incident occurred near coordinates 16.2494, 77.2739 within the jurisdiction of Raichur Town PS."
3085,2022-01-29T23:54:58,2022-01-30T01:54:58,2022-01-31T03:54:58,12.9344,76.1487,"Incident occurred near coordinates 12.9344, 76.1487 within the jurisdiction of Hassan Rural PS."
3086,2023-03-09T07:11:53,2023-03-09T09:11:53,2023-03-10T10:11:53,15.9103,74.5461,"Incident occurred near coordinates 15.9103, 74.5461 within the jurisdiction of Khadebazar PS."
3087,2023-04-03T04:30:33,2023-04-03T04:30:33,2023-04-05T05:30:33,15.3109,76.5154,"Incident occurred near coordinates 15.3109, 76.5154 within the jurisdiction of Vijayanagara Town PS."
3088,2023-02-04T19:17:16,2023-02-04T23:17:16,2023-02-06T14:17:16,13.2519,77.6617,"Incident occurred near coordinates 13.2519, 77.6617 within the jurisdiction of Bengaluru Rural Rural PS."
3089,2024-01-13T23:51:31,2024-01-14T04:51:31,2024-01-14T15:51:31,12.7649,77.2015,"Incident occurred near coordinates 12.7649, 77.2015 within the jurisdiction of Ramanagara Rural PS."
3090,2022-02-11T21:15:39,2022-02-11T23:15:39,2022-02-13T03:15:39,13.3813,77.176,"Incident occurred near coordinates 13.3813, 77.176 within the jurisdiction of Tumakuru Town PS."
3091,2022-03-09T00:34:36,2022-03-09T01:34:36,2022-03-10T06:34:36,15.1713,76.9362,"Incident occurred near coordinates 15.1713, 76.9362 within the jurisdiction of Ballari Town PS."
3092,2024-07-18T12:13:26,2024-07-18T14:13:26,2024-07-19T14:13:26,12.4687,76.8893,"Incident occurred near coordinates 12.4687, 76.8893 within the jurisdiction of Mandya Rural PS."
3093,2025-09-08T09:37:57,2025-09-08T10:37:57,2025-09-09T00:37:57,15.2617,76.477,"Incident occurred near coordinates 15.2617, 76.477 within the jurisdiction of Vijayanagara Town PS."
3094,2022-12-24T04:40:11,2022-12-24T04:40:11,2022-12-24T11:40:11,13.3097,77.5498,"Incident occurred near coordinates 13.3097, 77.5498 within the jurisdiction of Bengaluru Rural Rural PS."
3095,2023-12-07T16:53:15,2023-12-07T17:53:15,2023-12-09T20:53:15,13.1537,78.1404,"Incident occurred near coordinates 13.1537, 78.1404 within the jurisdiction of Kolar Town PS."
3096,2022-10-07T15:43:04,2022-10-07T16:43:04,2022-10-08T02:43:04,15.3509,76.2081,"Incident occurred near coordinates 15.3509, 76.2081 within the jurisdiction of Koppal Town PS."
3097,2025-08-24T19:22:56,2025-08-24T20:22:56,2025-08-26T17:22:56,17.9497,77.4481,"Incident occurred near coordinates 17.9497, 77.4481 within the jurisdiction of Bidar Town PS."
3098,2024-04-21T03:54:28,2024-04-21T07:54:28,2024-04-23T04:54:28,14.7375,75.4113,"Incident occurred near coordinates 14.7375, 75.4113 within the jurisdiction of Haveri Rural PS."
3099,2024-03-28T13:37:15,2024-03-28T15:37:15,2024-03-30T10:37:15,13.344,77.5809,"Incident occurred near coordinates 13.344, 77.5809 within the jurisdiction of Bengaluru Rural Rural PS."
3100,2024-06-04T06:30:37,2024-06-04T09:30:37,2024-06-05T03:30:37,16.7804,77.1408,"Incident occurred near coordinates 16.7804, 77.1408 within the jurisdiction of Yadgir Rural PS."
3101,2021-07-25T05:54:02,2021-07-25T05:54:02,2021-07-26T03:54:02,12.5178,76.9034,"Incident occurred near coordinates 12.5178, 76.9034 within the jurisdiction of Mandya Town PS."
3102,2026-05-14T01:31:08,2026-05-14T03:31:08,2026-05-14T10:31:08,15.4789,75.7092,"Incident occurred near coordinates 15.4789, 75.7092 within the jurisdiction of Gadag Rural PS."
3103,2023-03-27T06:42:29,2023-03-27T09:42:29,2023-03-27T09:42:29,15.1255,76.9286,"Incident occurred near coordinates 15.1255, 76.9286 within the jurisdiction of Ballari Town PS."
3104,2025-08-31T12:49:48,2025-08-31T18:49:48,2025-09-02T05:49:48,15.7894,74.5774,"Incident occurred near coordinates 15.7894, 74.5774 within the jurisdiction of Market PS."
3105,2023-11-25T00:07:50,2023-11-25T06:07:50,2023-11-25T15:07:50,12.6842,77.2136,"Incident occurred near coordinates 12.6842, 77.2136 within the jurisdiction of Ramanagara Town PS."
3106,2023-08-27T22:36:22,2023-08-27T23:36:22,2023-08-29T13:36:22,13.3136,77.1836,"Incident occurred near coordinates 13.3136, 77.1836 within the jurisdiction of Tumakuru Rural PS."
3107,2024-06-16T01:12:18,2024-06-16T01:12:18,2024-06-18T04:12:18,14.8188,74.7215,"Incident occurred near coordinates 14.8188, 74.7215 within the jurisdiction of Uttara Kannada Town PS."
3108,2023-08-02T18:27:47,2023-08-02T22:27:47,2023-08-03T23:27:47,13.4138,77.1866,"Incident occurred near coordinates 13.4138, 77.1866 within the jurisdiction of Tumakuru Rural PS."
3109,2025-12-05T22:32:14,2025-12-05T22:32:14,2025-12-06T17:32:14,15.8726,74.4422,"Incident occurred near coordinates 15.8726, 74.4422 within the jurisdiction of Khadebazar PS."
3110,2025-11-10T08:11:22,2025-11-10T14:11:22,2025-11-10T22:11:22,16.8015,77.1218,"Incident occurred near coordinates 16.8015, 77.1218 within the jurisdiction of Yadgir Town PS."
3111,2024-05-28T19:02:18,2024-05-28T23:02:18,2024-05-29T22:02:18,14.7864,74.7475,"Incident occurred near coordinates 14.7864, 74.7475 within the jurisdiction of Uttara Kannada Town PS."
3112,2022-05-07T12:20:42,2022-05-07T16:20:42,2022-05-09T12:20:42,12.5278,76.9752,"Incident occurred near coordinates 12.5278, 76.9752 within the jurisdiction of Mandya Town PS."
3113,2023-11-22T11:46:17,2023-11-22T11:46:17,2023-11-23T11:46:17,17.3811,76.9062,"Incident occurred near coordinates 17.3811, 76.9062 within the jurisdiction of Kalaburagi Rural PS."
3114,2023-08-21T09:29:12,2023-08-21T10:29:12,2023-08-23T00:29:12,12.3149,76.6032,"Incident occurred near coordinates 12.3149, 76.6032 within the jurisdiction of Saraswathipuram PS."
3115,2024-04-10T22:15:12,2024-04-11T03:15:12,2024-04-11T13:15:12,15.7996,74.5492,"Incident occurred near coordinates 15.7996, 74.5492 within the jurisdiction of Camp PS."
3116,2026-02-28T18:14:57,2026-02-28T19:14:57,2026-03-01T02:14:57,13.0354,77.5594,"Incident occurred near coordinates 13.0354, 77.5594 within the jurisdiction of Halasuru PS."
3117,2024-06-20T03:59:41,2024-06-20T09:59:41,2024-06-21T20:59:41,13.3624,77.0418,"Incident occurred near coordinates 13.3624, 77.0418 within the jurisdiction of Tumakuru Rural PS."
3118,2021-01-23T04:54:09,2021-01-23T08:54:09,2021-01-25T02:54:09,15.1104,76.9012,"Incident occurred near coordinates 15.1104, 76.9012 within the jurisdiction of Ballari Town PS."
3119,2022-08-10T21:36:41,2022-08-10T21:36:41,2022-08-11T06:36:41,11.9927,76.8794,"Incident occurred near coordinates 11.9927, 76.8794 within the jurisdiction of Chamarajanagar Rural PS."
3120,2022-10-17T02:15:28,2022-10-17T07:15:28,2022-10-17T10:15:28,14.2071,76.4218,"Incident occurred near coordinates 14.2071, 76.4218 within the jurisdiction of Chitradurga Rural PS."
3121,2023-09-13T12:57:18,2023-09-13T12:57:18,2023-09-14T01:57:18,13.338,77.1642,"Incident occurred near coordinates 13.338, 77.1642 within the jurisdiction of Tumakuru Rural PS."
3122,2025-12-07T21:41:46,2025-12-07T22:41:46,2025-12-10T02:41:46,12.3085,75.7415,"Incident occurred near coordinates 12.3085, 75.7415 within the jurisdiction of Kodagu Rural PS."
3123,2023-09-03T14:19:56,2023-09-03T15:19:56,2023-09-05T10:19:56,12.7876,77.308,"Incident occurred near coordinates 12.7876, 77.308 within the jurisdiction of Ramanagara Town PS."
3124,2024-12-01T17:35:31,2024-12-01T22:35:31,2024-12-02T07:35:31,13.4308,77.7512,"Incident occurred near coordinates 13.4308, 77.7512 within the jurisdiction of Chikkaballapur Rural PS."
3125,2026-07-12T23:01:07,2026-07-13T03:01:07,2026-07-14T00:01:07,14.3861,75.8632,"Incident occurred near coordinates 14.3861, 75.8632 within the jurisdiction of Davanagere Town PS."
3126,2026-01-31T14:05:08,2026-01-31T14:05:08,2026-02-02T16:05:08,14.5243,75.9593,"Incident occurred near coordinates 14.5243, 75.9593 within the jurisdiction of Davanagere Town PS."
3127,2021-01-20T17:18:22,2021-01-20T22:18:22,2021-01-22T08:18:22,16.6924,77.1204,"Incident occurred near coordinates 16.6924, 77.1204 within the jurisdiction of Yadgir Town PS."
3128,2023-08-16T09:31:39,2023-08-16T14:31:39,2023-08-17T22:31:39,15.3993,74.9432,"Incident occurred near coordinates 15.3993, 74.9432 within the jurisdiction of Dharwad Rural PS."
3129,2021-11-15T08:18:58,2021-11-15T11:18:58,2021-11-16T07:18:58,14.7623,75.4469,"Incident occurred near coordinates 14.7623, 75.4469 within the jurisdiction of Haveri Rural PS."
3130,2025-05-29T03:08:40,2025-05-29T05:08:40,2025-05-30T23:08:40,13.3618,77.5524,"Incident occurred near coordinates 13.3618, 77.5524 within the jurisdiction of Bengaluru Rural Town PS."
3131,2023-04-28T19:27:43,2023-04-29T00:27:43,2023-04-30T20:27:43,12.8363,75.2977,"Incident occurred near coordinates 12.8363, 75.2977 within the jurisdiction of Panambur PS."
3132,2021-05-22T04:41:51,2021-05-22T10:41:51,2021-05-22T15:41:51,15.8914,74.5706,"Incident occurred near coordinates 15.8914, 74.5706 within the jurisdiction of Market PS."
3133,2025-01-24T14:08:23,2025-01-24T19:08:23,2025-01-24T19:08:23,13.3361,77.1825,"Incident occurred near coordinates 13.3361, 77.1825 within the jurisdiction of Tumakuru Town PS."
3134,2024-12-05T19:10:01,2024-12-05T19:10:01,2024-12-06T10:10:01,17.8611,77.484,"Incident occurred near coordinates 17.8611, 77.484 within the jurisdiction of Bidar Rural PS."
3135,2021-03-21T02:48:26,2021-03-21T06:48:26,2021-03-22T10:48:26,16.1507,77.3784,"Incident occurred near coordinates 16.1507, 77.3784 within the jurisdiction of Raichur Town PS."
3136,2021-03-05T06:14:18,2021-03-05T11:14:18,2021-03-05T23:14:18,15.191,76.9539,"Incident occurred near coordinates 15.191, 76.9539 within the jurisdiction of Ballari Town PS."
3137,2022-02-14T17:34:05,2022-02-14T22:34:05,2022-02-15T22:34:05,13.0417,76.1758,"Incident occurred near coordinates 13.0417, 76.1758 within the jurisdiction of Hassan Town PS."
3138,2021-06-21T14:17:33,2021-06-21T16:17:33,2021-06-22T12:17:33,13.2861,77.1571,"Incident occurred near coordinates 13.2861, 77.1571 within the jurisdiction of Tumakuru Rural PS."
3139,2026-06-01T11:47:08,2026-06-01T12:47:08,2026-06-03T05:47:08,16.7728,77.1643,"Incident occurred near coordinates 16.7728, 77.1643 within the jurisdiction of Yadgir Town PS."
3140,2022-02-02T00:13:08,2022-02-02T04:13:08,2022-02-03T12:13:08,17.9011,77.4607,"Incident occurred near coordinates 17.9011, 77.4607 within the jurisdiction of Bidar Town PS."
3141,2022-05-25T18:48:22,2022-05-25T19:48:22,2022-05-27T15:48:22,13.9161,75.53,"Incident occurred near coordinates 13.9161, 75.53 within the jurisdiction of Shivamogga Rural PS."
3142,2022-04-01T19:15:30,2022-04-01T19:15:30,2022-04-02T16:15:30,13.2578,77.6122,"Incident occurred near coordinates 13.2578, 77.6122 within the jurisdiction of Bengaluru Rural Rural PS."
3143,2024-10-19T12:49:56,2024-10-19T13:49:56,2024-10-20T01:49:56,14.405,75.8904,"Incident occurred near coordinates 14.405, 75.8904 within the jurisdiction of Davanagere Rural PS."
3144,2023-02-26T05:57:47,2023-02-26T09:57:47,2023-02-27T10:57:47,15.0816,76.8849,"Incident occurred near coordinates 15.0816, 76.8849 within the jurisdiction of Ballari Town PS."
3145,2023-02-05T22:03:35,2023-02-05T22:03:35,2023-02-07T18:03:35,12.3341,76.6261,"Incident occurred near coordinates 12.3341, 76.6261 within the jurisdiction of Devaraja PS."
3146,2022-12-24T16:50:34,2022-12-24T18:50:34,2022-12-25T11:50:34,13.3347,74.773,"Incident occurred near coordinates 13.3347, 74.773 within the jurisdiction of Udupi Town PS."
3147,2023-10-12T11:14:14,2023-10-12T14:14:14,2023-10-14T07:14:14,16.7259,77.1061,"Incident occurred near coordinates 16.7259, 77.1061 within the jurisdiction of Yadgir Rural PS."
3148,2026-02-25T12:52:49,2026-02-25T17:52:49,2026-02-26T15:52:49,12.9784,77.6187,"Incident occurred near coordinates 12.9784, 77.6187 within the jurisdiction of Halasuru PS."
3149,2021-03-12T15:57:53,2021-03-12T15:57:53,2021-03-13T02:57:53,15.147,76.9388,"Incident occurred near coordinates 15.147, 76.9388 within the jurisdiction of Ballari Town PS."
3150,2022-01-22T16:47:06,2022-01-22T21:47:06,2022-01-23T21:47:06,16.2021,77.2784,"Incident occurred near coordinates 16.2021, 77.2784 within the jurisdiction of Raichur Town PS."
3151,2025-01-30T17:40:47,2025-01-30T23:40:47,2025-01-31T07:40:47,14.2452,76.3469,"Incident occurred near coordinates 14.2452, 76.3469 within the jurisdiction of Chitradurga Town PS."
3152,2022-10-02T09:20:32,2022-10-02T09:20:32,2022-10-03T04:20:32,13.9916,75.5635,"Incident occurred near coordinates 13.9916, 75.5635 within the jurisdiction of Shivamogga Rural PS."
3153,2025-08-09T04:31:07,2025-08-09T07:31:07,2025-08-11T03:31:07,14.8374,74.7459,"Incident occurred near coordinates 14.8374, 74.7459 within the jurisdiction of Uttara Kannada Town PS."
3154,2021-04-08T00:33:32,2021-04-08T02:33:32,2021-04-09T10:33:32,15.0836,76.8861,"Incident occurred near coordinates 15.0836, 76.8861 within the jurisdiction of Ballari Rural PS."
3155,2023-05-02T13:08:32,2023-05-02T17:08:32,2023-05-02T18:08:32,15.432,75.5909,"Incident occurred near coordinates 15.432, 75.5909 within the jurisdiction of Gadag Rural PS."
3156,2025-03-16T19:49:46,2025-03-16T20:49:46,2025-03-17T21:49:46,13.2387,77.6065,"Incident occurred near coordinates 13.2387, 77.6065 within the jurisdiction of Bengaluru Rural Town PS."
3157,2021-12-23T04:05:56,2021-12-23T09:05:56,2021-12-24T09:05:56,16.2692,77.3863,"Incident occurred near coordinates 16.2692, 77.3863 within the jurisdiction of Raichur Rural PS."
3158,2023-06-12T06:06:06,2023-06-12T06:06:06,2023-06-14T08:06:06,13.2276,77.6303,"Incident occurred near coordinates 13.2276, 77.6303 within the jurisdiction of Bengaluru Rural Rural PS."
